manufacturer_name,transmission,color,odometer_value,year_produced,engine_fuel,engine_type,engine_capacity,body_type,has_warranty,ownership,type_of_drive,is_exchangeable,number_of_photos,number_of_maintenance,duration_listed,price_usd
Peugeot,manual,silver,350000,2003,diesel,diesel,2.0,universal,False,owned,front,False,7,2,12,4100.0
Nissan,manual,grey,316000,2002,diesel,diesel,2.2,sedan,False,owned,front,True,10,18,76,4100.0
Mazda,manual,other,120000,1999,gasoline,gasoline,1.8,sedan,False,owned,front,False,9,7,57,3500.0
Ford,manual,grey,140000,2011,diesel,diesel,2.0,minivan,False,owned,front,False,11,11,17,12400.0
Mazda,automatic,other,170000,2007,gasoline,gasoline,2.3,suv,False,owned,all,False,21,19,209,9200.0
Jeep,automatic,blue,450000,1999,diesel,diesel,3.1,suv,False,owned,all,True,17,17,192,6250.0
Peugeot,manual,blue,244000,1998,gasoline,gasoline,1.8,sedan,False,owned,front,False,5,1,3,1800.0
Geely,manual,white,15000,2019,gasoline,gasoline,1.8,suv,False,owned,front,False,6,2,57,14300.0
Hyundai,manual,green,300000,2000,diesel,diesel,2.5,suv,False,owned,all,False,23,1,0,2500.0
Fiat,manual,silver,333333,1999,diesel,diesel,1.9,minivan,False,owned,front,False,4,4,27,2000.0
Opel,manual,green,248000,1999,gasoline,gasoline,2.0,universal,False,owned,front,False,4,5,91,2299.0
Jaguar,manual,silver,174000,2016,diesel,diesel,2.0,suv,False,owned,all,True,28,16,52,31900.0
Rover,manual,blue,200000,2002,gasoline,gasoline,1.6,sedan,False,owned,front,False,8,3,15,1600.0
Volvo,automatic,other,305775,2002,gas,gasoline,2.4,universal,False,owned,all,False,3,3,21,5900.0
Opel,manual,silver,245000,2004,diesel,diesel,2.2,minivan,False,owned,front,False,4,1,57,5150.0
Peugeot,automatic,red,215000,2004,gasoline,gasoline,2.0,hatchback,False,owned,front,False,10,1,25,2000.0
Mercedes-Benz,automatic,black,0,2019,gasoline,gasoline,1.6,suv,False,new,front,False,8,3,4,31500.0
Land Rover,automatic,black,236000,2007,gasoline,gasoline,4.2,suv,False,owned,all,False,9,43,67,16000.0
Mitsubishi,manual,black,152000,2010,gasoline,gasoline,1.6,suv,False,owned,front,False,10,3,183,11500.0
Mini,automatic,yellow,123095,2012,gasoline,gasoline,1.6,sedan,False,owned,all,False,26,5,7,14900.0
Mercedes-Benz,manual,white,186922,2007,diesel,diesel,2.2,minibus,False,owned,rear,True,6,15,39,8000.0
Renault,manual,silver,320000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,False,2,31,70,450.0
Hyundai,manual,grey,229000,2008,gasoline,gasoline,2.0,sedan,False,owned,front,False,8,15,45,7750.0
Lexus,automatic,white,122000,2012,gasoline,gasoline,3.5,suv,False,owned,all,True,18,22,66,27950.0
Fiat,manual,grey,125000,1998,gasoline,gasoline,1.2,hatchback,False,owned,front,True,4,9,79,1100.0
ВАЗ,manual,blue,57000,2003,gasoline,gasoline,1.7,van,False,owned,rear,False,8,2,18,1944.42
Skoda,manual,red,80000,2010,gasoline,gasoline,1.2,hatchback,False,owned,front,False,11,17,77,4600.0
Renault,manual,grey,200000,2003,gasoline,gasoline,2.0,minivan,False,owned,front,False,2,5,18,6000.0
Volkswagen,manual,grey,259000,2012,gasoline,gasoline,1.2,minivan,False,owned,front,False,17,54,114,10500.0
Opel,manual,grey,330000,2006,diesel,diesel,1.3,hatchback,False,owned,front,False,14,16,37,4900.0
Mercedes-Benz,automatic,black,170000,2009,gasoline,gasoline,3.5,cabriolet,False,owned,rear,True,15,77,129,13499.0
Chrysler,automatic,black,219940,2010,diesel,diesel,2.8,minivan,False,owned,front,True,33,15,17,14500.0
Mercedes-Benz,manual,blue,320000,2006,diesel,diesel,2.2,minibus,False,owned,rear,True,14,1,63,9722.09
Volkswagen,automatic,white,500000,1997,diesel,diesel,1.9,universal,False,owned,front,False,12,1,2,2800.0
Mazda,automatic,grey,74200,2007,gasoline,gasoline,2.0,sedan,False,owned,front,False,7,19,69,5699.0
Citroen,automatic,other,150000,2009,diesel,diesel,1.4,universal,False,owned,front,False,4,13,473,5000.0
Renault,manual,blue,277000,2003,diesel,diesel,1.5,hatchback,False,owned,front,True,9,11,23,3500.0
BMW,automatic,silver,352000,2001,gas,gasoline,3.5,sedan,False,owned,rear,True,4,62,117,7350.0
Volkswagen,manual,grey,188000,2012,diesel,diesel,2.0,minivan,False,owned,front,False,9,24,143,11500.0
Audi,automatic,white,150000,2009,gasoline,gasoline,1.8,sedan,False,owned,front,False,5,4,4,9722.09
Suzuki,automatic,blue,220480,2007,gasoline,gasoline,2.0,hatchback,False,owned,all,False,16,3,18,5950.0
LADA,manual,red,8000,2019,gasoline,gasoline,1.6,sedan,False,owned,front,False,1,1,62,11856.21
Mercedes-Benz,automatic,blue,190000,1997,gasoline,gasoline,5.0,sedan,False,owned,front,False,16,151,288,25000.0
Renault,manual,silver,50000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,True,7,33,297,7950.0
Mazda,manual,green,380000,1999,gasoline,gasoline,1.5,hatchback,False,owned,front,False,6,19,66,1699.0
Subaru,automatic,violet,333134,1998,gasoline,gasoline,2.5,sedan,False,owned,all,True,5,4,33,1800.0
Nissan,manual,other,320000,2004,diesel,diesel,2.2,hatchback,False,emergency,front,False,9,2,31,2500.0
Alfa Romeo,manual,black,237000,2007,diesel,diesel,2.4,sedan,False,owned,front,False,22,15,58,10500.0
Nissan,manual,green,350000,2000,diesel,diesel,2.3,minivan,False,owned,front,False,3,15,133,2300.0
Hyundai,manual,silver,260000,2005,diesel,diesel,2.9,suv,False,owned,all,False,18,2,69,9000.0
Toyota,manual,black,214000,2004,gasoline,gasoline,2.0,suv,False,owned,all,False,7,7,25,7900.0
LADA,manual,brown,10000,2019,gasoline,gasoline,1.8,universal,False,owned,front,False,2,1,59,13278.95
Peugeot,manual,blue,400000,2000,diesel,diesel,2.0,sedan,False,owned,front,False,15,6,67,3400.0
Ford,manual,red,360000,2001,diesel,diesel,2.4,minibus,False,owned,rear,False,6,2,14,6900.0
Chevrolet,automatic,white,105000,2014,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,2,104,8900.0
Opel,manual,black,400000,1998,gasoline,gasoline,1.8,universal,False,owned,front,False,5,4,51,1800.0
Peugeot,automatic,black,269000,2004,diesel,diesel,2.7,sedan,False,owned,front,True,10,17,35,7050.0
Peugeot,manual,white,105000,2011,gasoline,gasoline,1.6,suv,False,owned,front,True,19,2,11,9500.0
Hyundai,manual,silver,130000,2010,gasoline,gasoline,1.4,universal,False,owned,front,True,16,1,62,7000.0
Infiniti,automatic,black,198000,2007,gasoline,gasoline,3.5,suv,False,owned,all,False,5,9,145,12200.0
Mitsubishi,automatic,green,240000,2004,gasoline,gasoline,2.4,suv,False,owned,all,True,6,6,57,4100.0
BMW,automatic,black,236000,2007,gasoline,gasoline,3.0,sedan,False,owned,rear,False,7,1,2,10200.0
Renault,manual,blue,375000,2002,diesel,diesel,2.2,hatchback,False,owned,front,True,7,5,69,4000.0
Volkswagen,automatic,black,205717,2010,gasoline,gasoline,4.0,suv,False,owned,all,False,16,5,60,16598.68
Citroen,manual,white,346000,2004,diesel,diesel,2.2,minibus,False,owned,front,False,26,1,1,6800.0
Opel,manual,blue,303000,1998,gasoline,gasoline,1.6,universal,False,owned,front,False,3,21,91,3003.41
Skoda,manual,white,160000,2012,gasoline,gasoline,1.6,universal,False,owned,front,False,4,1,70,6000.0
Renault,manual,black,330000,2002,diesel,diesel,1.9,hatchback,False,owned,front,False,8,21,76,1850.0
Ford,automatic,blue,140000,2007,gasoline,gasoline,1.4,hatchback,False,owned,front,False,6,11,27,4300.0
Suzuki,manual,red,333333,1998,gasoline,gasoline,1.6,universal,False,owned,front,True,8,276,1164,2000.0
Volkswagen,manual,black,390000,2005,diesel,diesel,2.0,sedan,False,owned,front,False,22,40,118,7400.0
Volkswagen,manual,silver,282000,2008,diesel,diesel,2.5,minibus,False,owned,front,True,10,2,91,15400.0
Mercedes-Benz,automatic,grey,64338,2016,gasoline,gasoline,5.5,sedan,False,owned,all,False,18,27,68,49900.0
Volkswagen,manual,red,300000,2000,diesel,diesel,1.9,minibus,False,owned,front,True,11,47,90,7000.0
Ford,manual,green,450000,1998,diesel,diesel,1.8,universal,False,owned,front,False,12,19,55,1000.0
LADA,manual,red,15000,2018,gasoline,gasoline,1.6,sedan,False,owned,front,False,6,6,84,9000.0
Volkswagen,manual,red,340000,1997,diesel,diesel,2.5,minibus,False,owned,front,False,7,1,52,6150.0
Volkswagen,manual,blue,198000,2008,gasoline,gasoline,1.4,suv,False,owned,front,False,11,2,15,8490.0
Mercedes-Benz,manual,silver,456000,2001,diesel,diesel,2.7,sedan,False,owned,rear,False,19,1,57,2600.0
Mercedes-Benz,automatic,other,185000,2003,gasoline,gasoline,5.0,sedan,False,owned,rear,True,13,24,31,5850.0
Dodge,automatic,silver,262257,2003,gasoline,gasoline,2.4,sedan,False,owned,front,False,6,2,151,3300.0
BMW,automatic,silver,480000,2002,diesel,diesel,3.0,suv,False,owned,all,False,6,3,59,11390.0
Fiat,manual,red,240600,1997,gasoline,gasoline,1.4,hatchback,False,owned,front,False,8,1,60,1500.0
Audi,manual,green,216000,2002,gasoline,gasoline,2.4,sedan,False,owned,front,False,6,1,29,4800.0
Honda,automatic,silver,174300,2008,hybrid-petrol,gasoline,1.3,sedan,False,owned,front,True,39,6,13,5900.0
Kia,manual,black,37000,2016,gasoline,gasoline,1.6,hatchback,False,owned,front,True,9,3,81,13750.0
Ford,manual,silver,300000,2001,diesel,diesel,2.0,universal,False,owned,front,True,9,27,119,3200.0
Volkswagen,manual,white,200000,2016,diesel,diesel,2.0,minivan,False,owned,front,False,20,4,63,18500.0
Mazda,manual,other,397000,2001,diesel,diesel,2.0,hatchback,False,owned,front,False,20,4,41,2200.0
Opel,manual,silver,350000,1999,diesel,diesel,2.2,minivan,False,owned,front,True,10,46,51,2086.69
Fiat,manual,silver,186830,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,3,5,108,948.02
Toyota,manual,white,148700,2009,gasoline,gasoline,1.0,hatchback,False,owned,front,False,4,20,87,6100.0
Chevrolet,automatic,red,88880,2016,gasoline,gasoline,1.5,sedan,False,owned,front,False,29,1,0,13900.0
Opel,manual,black,351000,2007,diesel,diesel,1.7,universal,False,owned,front,True,8,1,11,6150.0
Toyota,manual,silver,224000,2006,diesel,diesel,2.2,suv,False,owned,all,False,19,1,7,10500.0
Honda,manual,silver,380000,1997,gasoline,gasoline,1.8,sedan,False,owned,front,False,10,2,8,1600.0
Renault,manual,white,290000,2003,diesel,diesel,2.8,van,False,owned,rear,True,6,15,129,15500.0
Renault,manual,blue,273000,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,9,4,123,1250.0
Mitsubishi,manual,silver,388000,1998,gasoline,gasoline,2.4,minivan,False,owned,front,False,3,3,94,2845.49
Nissan,automatic,green,226000,2003,diesel,diesel,3.0,suv,False,owned,all,True,25,20,29,11950.0
Toyota,manual,grey,400000,2002,diesel,diesel,2.0,minivan,False,owned,front,False,1,6,15,5500.0
Hyundai,automatic,white,190000,2011,gasoline,gasoline,2.0,sedan,False,owned,front,False,12,22,91,9500.0
Citroen,manual,silver,340000,1999,diesel,diesel,1.9,universal,False,owned,front,False,21,4,118,2700.0
Nissan,automatic,red,340000,2005,diesel,diesel,2.5,suv,False,owned,all,True,10,17,81,10500.0
Citroen,manual,grey,350000,1998,gas,gasoline,2.0,minivan,False,owned,front,True,6,2,3,3000.0
Skoda,manual,grey,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,15,11,26,19736.79
Dodge,automatic,silver,287150,2000,gasoline,gasoline,2.4,minivan,False,owned,front,False,8,13,94,2500.0
Volkswagen,manual,grey,235401,2016,gasoline,gasoline,1.6,sedan,False,owned,front,True,16,5,6,6750.0
Volkswagen,automatic,black,280000,2005,diesel,diesel,2.0,universal,False,owned,front,True,7,2,43,7500.0
Volkswagen,manual,black,500000,2001,diesel,diesel,2.5,minibus,False,owned,front,False,8,18,99,9999.0
Mazda,automatic,silver,150000,2008,gasoline,gasoline,3.7,suv,False,owned,all,True,10,38,75,9999.0
Peugeot,automatic,black,129300,2010,gasoline,gasoline,1.6,hatchback,False,owned,front,True,14,14,19,6270.0
BMW,manual,silver,250000,2002,gasoline,gasoline,1.8,sedan,False,owned,rear,False,8,11,122,4800.0
Volkswagen,automatic,black,185200,2012,gasoline,gasoline,1.4,sedan,False,owned,front,True,11,2,88,9100.0
Mazda,automatic,red,105000,2014,gasoline,gasoline,2.0,hatchback,False,owned,front,True,13,1,48,15900.0
Volkswagen,automatic,white,215000,2002,diesel,diesel,1.9,universal,False,owned,front,False,12,4,7,3800.0
Mitsubishi,automatic,silver,83750,2014,gasoline,gasoline,2.0,suv,False,owned,all,False,15,3,97,18500.0
BMW,automatic,silver,165500,2005,diesel,diesel,2.0,hatchback,False,owned,rear,True,9,2,15,9500.0
Suzuki,manual,other,165000,1999,gasoline,gasoline,1.2,minivan,False,owned,all,False,4,1,31,500.0
Citroen,manual,other,290000,2002,gasoline,gasoline,1.6,minivan,False,owned,front,False,13,1,58,3550.0
Toyota,automatic,silver,235000,1999,gas,gasoline,4.7,suv,False,owned,all,True,29,20,32,14000.0
Audi,manual,black,108000,2008,gasoline,gasoline,4.2,coupe,False,owned,all,False,15,15,123,16000.0
Lincoln,automatic,white,266000,2000,gasoline,gasoline,4.6,sedan,False,owned,rear,True,14,280,683,5000.0
Ford,manual,white,400000,1999,diesel,diesel,2.5,van,False,owned,rear,False,14,47,90,9484.96
Honda,automatic,black,93588,2008,gasoline,gasoline,2.0,sedan,False,owned,front,False,6,19,22,8600.0
Volkswagen,manual,white,380000,2005,diesel,diesel,2.5,minibus,False,owned,front,False,9,11,108,9500.0
Volkswagen,manual,white,30000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,False,3,1,60,8900.0
Rover,manual,grey,389000,1999,gasoline,gasoline,1.6,hatchback,False,owned,front,True,6,16,64,1000.0
Citroen,manual,silver,239000,1999,gasoline,gasoline,2.0,universal,False,owned,front,True,13,32,90,1550.0
BMW,automatic,blue,76112,2013,gasoline,gasoline,3.0,coupe,False,owned,rear,True,26,42,74,32550.0
Toyota,automatic,grey,118000,2014,gasoline,gasoline,3.5,suv,False,owned,all,False,18,5,6,29700.0
Audi,automatic,black,218000,2007,gasoline,gasoline,4.2,suv,False,owned,all,False,14,33,49,12500.0
Mitsubishi,automatic,brown,257495,2009,gasoline,gasoline,2.4,sedan,False,owned,front,False,4,4,73,6300.0
Opel,manual,blue,230000,2007,diesel,diesel,2.0,suv,False,owned,all,False,14,46,213,8999.0
Fiat,automatic,white,84000,2012,gasoline,gasoline,1.2,hatchback,False,owned,front,False,9,23,144,9500.0
Opel,manual,blue,30000,2002,diesel,diesel,2.2,minivan,False,owned,front,False,10,3,6,3650.0
Volkswagen,manual,blue,305000,2003,diesel,diesel,1.9,hatchback,False,owned,front,False,7,1,63,5490.0
Fiat,manual,green,230000,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,7,2,14,900.0
Alfa Romeo,manual,blue,429000,2001,diesel,diesel,2.4,sedan,False,owned,front,True,4,19,246,3100.0
Lancia,manual,blue,320000,2005,diesel,diesel,2.0,minivan,False,owned,front,True,20,3,3,4950.0
Opel,manual,blue,400000,1999,diesel,diesel,2.0,universal,False,owned,front,False,2,2,13,3000.0
Land Rover,automatic,silver,400000,1997,diesel,diesel,2.5,suv,False,owned,all,True,17,24,102,7299.0
BMW,automatic,black,295000,2003,gasoline,gasoline,3.6,sedan,False,owned,rear,True,6,8,24,5200.0
Hyundai,automatic,black,98100,2014,gasoline,gasoline,2.0,sedan,False,owned,front,False,3,8,57,11900.0
Citroen,automatic,other,294500,2005,diesel,diesel,2.0,minivan,False,owned,front,False,10,7,21,5200.0
Volvo,automatic,black,123000,2010,diesel,diesel,2.4,universal,False,owned,front,False,5,28,60,12300.0
Rover,manual,red,200000,1997,gasoline,gasoline,1.4,hatchback,False,owned,front,True,6,2,2,1000.0
Citroen,manual,grey,420000,1997,gasoline,gasoline,2.0,universal,False,owned,front,False,6,2,4,550.0
Peugeot,automatic,blue,196000,2008,diesel,diesel,1.6,hatchback,False,owned,front,True,2,1,0,5200.0
Opel,automatic,grey,320000,1998,gasoline,gasoline,2.5,sedan,False,owned,rear,True,7,1,23,2300.0
Kia,manual,grey,91000,2015,gasoline,gasoline,1.4,hatchback,False,owned,front,True,7,17,76,9500.0
Opel,automatic,other,235000,2003,diesel,diesel,2.2,hatchback,False,owned,front,True,11,40,189,4800.0
Opel,manual,blue,206000,2014,diesel,diesel,2.0,universal,False,owned,front,False,23,28,226,13100.0
Kia,automatic,silver,120000,2012,gasoline,gasoline,1.6,universal,False,owned,front,False,13,26,120,11500.0
Audi,manual,black,198000,2004,diesel,diesel,2.0,coupe,False,owned,front,False,7,9,57,6100.0
Jeep,manual,white,216000,2011,diesel,diesel,2.2,suv,False,owned,all,False,20,15,117,10500.0
BMW,automatic,black,228000,2007,gasoline,gasoline,3.0,suv,False,owned,all,False,10,43,89,13500.0
BMW,automatic,red,230000,2005,gasoline,gasoline,3.0,suv,False,owned,all,False,36,4,88,8900.0
Seat,manual,blue,320000,2004,diesel,diesel,1.9,minivan,False,owned,front,False,6,12,50,7300.0
Citroen,manual,grey,262400,2006,diesel,diesel,2.0,minivan,False,owned,front,False,5,5,131,8500.0
Renault,manual,silver,30100,2016,gasoline,gasoline,1.6,hatchback,False,owned,front,True,8,52,756,9900.0
Volvo,automatic,black,144300,2011,gasoline,gasoline,2.0,sedan,False,owned,front,False,18,18,27,12800.0
Toyota,automatic,black,200000,2009,gasoline,gasoline,2.5,sedan,False,owned,front,False,4,2,3,9400.0
Mazda,automatic,blue,62078,2015,gasoline,gasoline,2.5,sedan,False,owned,front,True,17,28,59,15900.0
Fiat,manual,silver,297000,2000,gasoline,gasoline,1.2,hatchback,False,owned,front,False,7,8,73,1550.0
Opel,manual,silver,250000,2000,gasoline,gasoline,1.6,sedan,False,owned,front,False,5,8,74,3600.0
Honda,automatic,black,156000,2010,hybrid-petrol,gasoline,1.4,sedan,False,owned,front,False,9,2,2,5800.0
Toyota,automatic,grey,158000,2012,hybrid-petrol,gasoline,3.5,suv,False,owned,all,False,10,2,20,26900.0
Citroen,manual,silver,390000,2002,diesel,diesel,2.2,liftback,False,owned,front,False,3,24,78,3400.0
Mercedes-Benz,manual,white,400000,1998,diesel,diesel,2.3,minibus,False,owned,rear,False,7,7,83,5500.0
Citroen,manual,green,450000,1997,diesel,diesel,1.9,hatchback,False,owned,front,True,6,19,25,600.0
Ford,manual,black,250000,2004,diesel,diesel,1.4,minivan,False,owned,front,True,4,3,13,2400.0
Mazda,manual,grey,322000,1998,gasoline,gasoline,1.5,hatchback,False,owned,front,True,9,72,90,1800.0
Opel,manual,blue,280000,2005,diesel,diesel,2.5,minibus,False,owned,front,True,15,4,26,9900.0
Suzuki,manual,red,99000,1999,gasoline,gasoline,1.0,hatchback,False,owned,front,True,17,16,91,800.0
Daewoo,manual,other,92000,2007,gasoline,gasoline,0.8,hatchback,False,owned,front,False,9,5,161,2900.0
Mercedes-Benz,manual,silver,457560,2000,diesel,diesel,2.2,universal,False,owned,front,True,16,24,45,4499.0
BMW,automatic,black,289000,2002,gasoline,gasoline,3.6,sedan,False,owned,rear,True,7,130,480,7500.0
Ford,manual,other,285000,2001,diesel,diesel,1.9,minivan,False,owned,front,False,6,4,86,4500.0
Audi,manual,black,294000,2005,diesel,diesel,2.7,sedan,False,owned,front,False,21,15,41,8999.0
Chevrolet,automatic,silver,147000,2010,gasoline,gasoline,1.6,hatchback,False,owned,front,False,8,2,53,5000.0
Skoda,manual,blue,0,2019,gasoline,gasoline,1.6,sedan,True,new,front,True,15,1,2,14544.72
Chrysler,manual,green,333000,2000,gasoline,gasoline,2.0,sedan,False,owned,front,False,3,43,201,750.0
Hyundai,manual,silver,290000,2004,gasoline,gasoline,1.6,hatchback,False,owned,front,False,6,10,86,3550.0
Fiat,manual,red,750000,2001,gas,gasoline,2.0,minivan,False,owned,front,True,3,10,53,3000.0
Volkswagen,automatic,grey,200000,2009,gasoline,gasoline,1.4,hatchback,False,owned,front,True,10,164,495,7000.0
BMW,automatic,black,175000,2012,gasoline,gasoline,2.0,sedan,False,owned,all,True,8,71,518,17500.0
Audi,automatic,other,164000,2006,gasoline,gasoline,1.8,sedan,False,owned,front,False,8,1,71,6950.0
Volkswagen,manual,black,260000,2006,diesel,diesel,1.9,minivan,False,owned,front,False,10,1,45,9900.0
Mercedes-Benz,automatic,black,333344,2000,gasoline,gasoline,5.0,sedan,False,owned,rear,False,1,4,33,3500.0
Mitsubishi,manual,green,297000,1999,gasoline,gasoline,1.3,universal,False,owned,front,True,11,26,61,2700.0
Citroen,manual,blue,380000,2003,gasoline,gasoline,1.6,hatchback,False,owned,front,False,5,5,180,4000.0
Infiniti,automatic,other,160,2012,gas,gasoline,3.7,suv,False,owned,all,True,4,2,58,21000.0
Peugeot,manual,blue,328000,2007,diesel,diesel,1.9,minibus,False,owned,front,False,7,5,55,3650.0
Peugeot,manual,silver,288000,2001,diesel,diesel,2.0,minivan,False,owned,front,True,18,11,25,4399.0
Hyundai,automatic,black,258000,2002,gasoline,gasoline,2.0,sedan,False,owned,front,False,15,25,91,2500.0
Dacia,manual,blue,130575,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,True,17,68,111,4799.0
Audi,manual,grey,385000,2003,diesel,diesel,1.9,universal,False,owned,front,False,5,1,69,7100.0
Chevrolet,automatic,grey,126000,2010,gasoline,gasoline,3.2,suv,False,owned,all,True,19,19,38,9999.0
Citroen,manual,silver,315000,1999,gasoline,gasoline,1.6,hatchback,False,owned,front,False,8,11,17,1850.0
Ford,automatic,silver,105000,2015,gasoline,gasoline,1.5,sedan,False,owned,front,False,26,1,76,13900.0
Daewoo,manual,black,200000,1998,gasoline,gasoline,1.6,hatchback,False,owned,front,True,8,64,117,1350.0
Peugeot,manual,silver,330000,2003,gasoline,gasoline,1.8,sedan,False,owned,front,False,8,2,151,3260.0
Opel,manual,grey,180000,2003,gasoline,gasoline,2.2,hatchback,False,owned,front,True,17,61,99,6399.0
Chevrolet,manual,white,130000,2012,gasoline,gasoline,1.4,sedan,False,owned,front,False,12,3,5,6100.0
Volkswagen,manual,white,380000,2005,diesel,diesel,1.9,pickup,False,owned,front,True,5,3,68,10200.0
Peugeot,manual,grey,313000,2000,diesel,diesel,2.2,sedan,False,owned,front,False,15,9,45,5500.0
Mazda,automatic,silver,241402,2003,gasoline,gasoline,2.3,sedan,False,owned,front,False,18,42,85,5300.0
Mazda,automatic,black,132000,2017,gasoline,gasoline,2.5,suv,False,owned,all,True,29,11,16,36500.0
Toyota,manual,silver,290000,2006,diesel,diesel,2.2,minivan,False,owned,front,False,12,5,21,7200.0
Volkswagen,manual,other,342000,2008,diesel,diesel,1.9,sedan,False,owned,front,False,3,1,26,5420.0
Toyota,automatic,silver,241402,2008,hybrid-petrol,gasoline,1.5,hatchback,False,owned,front,False,14,9,100,8100.0
Toyota,automatic,blue,170590,2010,gasoline,gasoline,1.5,sedan,False,owned,front,True,7,137,523,6999.0
Volkswagen,manual,black,326543,2005,diesel,diesel,1.9,sedan,False,owned,front,True,17,2,92,6800.0
Nissan,manual,white,170000,2008,gasoline,gasoline,1.4,hatchback,False,owned,front,False,5,41,55,6100.0
Audi,manual,grey,193000,2002,diesel,diesel,1.9,hatchback,False,owned,rear,False,14,1,45,4200.0
Citroen,manual,silver,469000,1999,diesel,diesel,2.0,universal,False,owned,front,True,4,2,25,2350.0
Volkswagen,manual,grey,102000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,True,3,7,95,8000.0
ГАЗ,manual,white,82000,1997,gasoline,gasoline,2.3,minibus,False,owned,rear,True,5,9,99,1001.0
Audi,manual,other,335000,1998,diesel,diesel,1.9,sedan,False,owned,front,False,28,18,28,5650.0
Skoda,automatic,silver,148921,2013,gasoline,gasoline,1.2,liftback,False,owned,front,True,12,67,115,7500.0
Volkswagen,automatic,black,109000,2015,diesel,diesel,2.0,minivan,False,owned,front,False,12,96,212,14800.0
Mazda,automatic,silver,257888,1999,gasoline,gasoline,2.3,sedan,False,owned,front,True,11,4,5,800.0
Nissan,manual,silver,141000,2014,gasoline,gasoline,1.6,sedan,False,owned,front,True,23,129,170,9950.0
Honda,automatic,silver,233500,2009,hybrid-petrol,gasoline,1.3,sedan,False,owned,front,False,6,16,39,6500.0
Infiniti,automatic,black,273588,2007,gasoline,gasoline,5.6,suv,False,owned,all,False,9,19,67,14000.0
Hyundai,automatic,white,0,2019,diesel,diesel,2.0,suv,False,new,all,False,8,42,46,27900.0
Chrysler,automatic,white,136794,2009,gasoline,gasoline,3.5,sedan,False,owned,rear,False,11,7,10,11999.0
Infiniti,automatic,blue,159000,2008,gasoline,gasoline,3.7,coupe,False,owned,rear,True,9,52,114,12000.0
Peugeot,manual,other,290000,2001,diesel,diesel,2.2,sedan,False,owned,front,True,5,40,75,4800.0
Opel,manual,blue,230000,2001,gasoline,gasoline,1.2,hatchback,False,owned,front,False,4,20,76,2300.0
Volvo,automatic,grey,240000,2004,gasoline,gasoline,2.4,universal,False,owned,front,False,10,1,9,5500.0
Ford,automatic,black,188777,2012,gasoline,gasoline,1.6,suv,False,owned,all,True,14,29,59,12500.0
BMW,automatic,black,235000,2008,diesel,diesel,3.0,suv,False,owned,all,False,12,1,2,16900.0
Kia,automatic,black,190000,2007,diesel,diesel,2.5,suv,False,owned,all,False,12,3,108,8900.0
Audi,manual,silver,380000,1997,gasoline,gasoline,2.4,sedan,False,owned,front,False,8,1,44,3800.0
Peugeot,manual,white,97000,2011,gasoline,gasoline,1.6,suv,False,owned,front,True,5,20,399,9024.82
Renault,manual,white,225000,2010,diesel,diesel,1.5,hatchback,False,owned,front,False,10,17,307,6000.0
Mercedes-Benz,automatic,white,370000,2000,diesel,diesel,2.7,universal,False,owned,rear,True,10,6,60,6500.0
Nissan,manual,silver,232000,2010,diesel,diesel,1.5,suv,False,owned,front,False,4,5,33,9800.0
Volkswagen,manual,black,157000,1998,gasoline,gasoline,1.4,hatchback,False,owned,front,False,2,1,70,1800.0
Opel,manual,silver,280000,1999,diesel,diesel,2.0,universal,False,owned,front,False,7,3,127,2850.0
Kia,automatic,black,140000,2015,diesel,diesel,2.2,suv,False,owned,all,True,11,35,193,18500.0
Opel,manual,white,224000,2010,gasoline,gasoline,1.4,hatchback,False,owned,front,True,7,4,164,5750.0
Ford,manual,silver,398000,1997,gasoline,gasoline,1.8,sedan,False,owned,front,True,10,1,1,1200.0
Renault,manual,white,149000,2013,diesel,diesel,1.5,minivan,False,owned,front,False,16,7,10,10290.0
Peugeot,manual,grey,124000,2012,gasoline,gasoline,1.6,suv,False,owned,front,True,8,2,11,9350.0
Renault,manual,blue,300000,1997,gasoline,gasoline,1.6,hatchback,False,owned,front,False,6,16,26,1650.0
Skoda,manual,silver,262000,2007,diesel,diesel,1.9,universal,False,owned,front,False,9,1,0,6499.0
Citroen,automatic,black,167000,2015,diesel,diesel,1.6,universal,False,owned,front,False,26,4,16,12650.0
Toyota,manual,white,127000,2016,diesel,diesel,1.6,hatchback,False,owned,front,False,17,1,2,12950.0
Audi,automatic,grey,246900,2006,gasoline,gasoline,3.2,universal,False,owned,all,False,5,2,4,8600.0
Volkswagen,automatic,silver,360000,1998,gasoline,gasoline,1.8,sedan,False,owned,front,True,8,21,63,2950.0
Renault,manual,black,190000,2001,gasoline,gasoline,1.6,liftback,False,owned,front,True,9,2,1,2300.0
Citroen,manual,black,260000,2003,gasoline,gasoline,1.6,minivan,False,owned,front,False,13,11,15,3650.0
